Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19
67425746,DL,JFK,45,00:00.0,DUB,JFK,0,0,0,0,I,55:30.8,10888952|006|67425746|T-Import,14472450,0,55:30.8,agi_bideveloper2,INSERT
67454273,DL,JFK,45,00:00.0,DUB,JFK,0,0,0,0,I,55:30.8,10888953|006|67454273|I-Import,14472451,0,55:30.8,agi_bideveloper2,INSERT
67422983,DL,JFK,45,00:00.0,DUB,JFK,0,0,0,0,I,55:30.8,10888954|006|67422983|T-Import,14472452,0,55:30.8,agi_bideveloper2,INSERT
60749393,DL,JFK,45,00:00.0,DUB,JFK,0,0,5720.2,0,I,55:30.8,10888955|006|60749393|T-Import,14472453,0,55:30.8,agi_bideveloper2,INSERT
67413091,DL,JFK,45,00:00.0,DUB,JFK,0,0,0,0,I,55:30.8,10888956|006|67413091|T-Import,14472454,0,55:30.8,agi_bideveloper2,INSERT
67271805,DL,JFK,45,00:00.0,DUB,JFK,1,509,0,0,I,55:30.8,10888957|006|67271805|T-Import,14472455,0,55:30.8,agi_bideveloper2,INSERT
67271805,DL,JFK,45,00:00.0,DUB,JFK,1,522,0,0,I,55:30.8,10888958|006|67271805|T-Import,14472456,0,55:30.8,agi_bideveloper2,INSERT
67271805,DL,JFK,45,00:00.0,DUB,JFK,1,513,0,0,I,55:30.8,10888959|006|67271805|T-Import,14472457,0,55:30.8,agi_bideveloper2,INSERT
20322993,DL,JFK,185,00:00.0,MXP,JFK,0,0,2903.1,0,I,55:30.8,10888975|006|20322993|I-Import,14472458,0,55:30.8,agi_bideveloper2,INSERT
24778552,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888976|006|24778552|I-Import,14472459,0,55:30.8,agi_bideveloper2,INSERT
26372931,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888977|006|26372931|T-Import,14472460,0,55:30.8,agi_bideveloper2,INSERT
20317684,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888978|006|20317684|I-Import,14472461,0,55:30.8,agi_bideveloper2,INSERT
20316870,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888979|006|20316870|I-Import,14472462,0,55:30.8,agi_bideveloper2,INSERT
20317684,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888980|006|20317684|I-Import,14472463,0,55:30.8,agi_bideveloper2,INSERT
20317673,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888981|006|20317673|I-Import,14472464,0,55:30.8,agi_bideveloper2,INSERT
26378494,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888982|006|26378494|I-Import,14472465,0,55:30.8,agi_bideveloper2,INSERT
20317684,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888983|006|20317684|I-Import,14472466,0,55:30.8,agi_bideveloper2,INSERT
67413183,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888984|006|67413183|T-Import,14472467,0,55:30.8,agi_bideveloper2,INSERT
45057482,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888985|006|45057482|I-Import,14472468,0,55:30.8,agi_bideveloper2,INSERT
20319121,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888986|006|20319121|I-Import,14472469,0,55:30.8,agi_bideveloper2,INSERT
20316870,DL,JFK,185,00:00.0,MXP,JFK,0,0,0,0,I,55:30.8,10888987|006|20316870|I-Import,14472470,0,55:30.8,agi_bideveloper2,INSERT
80060934,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888990|396|80060934|I-Import,14472471,0,55:30.8,agi_bideveloper2,INSERT
72067376,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888991|396|72067376|I-Import,14472472,0,55:30.8,agi_bideveloper2,INSERT
72098132,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888992|396|72098132|I-Import,14472473,0,55:30.8,agi_bideveloper2,INSERT
17981025,7L,GYD,785,00:00.0,GYD,ORD,11,28,28,0,E,55:30.8,10885966|501|17981025|E,14472474,0,55:30.8,agi_bideveloper2,INSERT
17981025,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885966|501|17981025|I-Import,14472475,0,55:30.8,agi_bideveloper2,INSERT
17971424,7L,GYD,785,00:00.0,GYD,ORD,1,1093,1093,0,E,55:30.8,10885967|501|17971424|E,14472476,0,55:30.8,agi_bideveloper2,INSERT
17971424,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885967|501|17971424|T-Import,14472477,0,55:30.8,agi_bideveloper2,INSERT
17749340,7L,GYD,785,00:00.0,GYD,ORD,1,71,71,0,E,55:30.8,10885968|501|17749340|E,14472478,0,55:30.8,agi_bideveloper2,INSERT
17749340,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885968|501|17749340|T-Import,14472479,0,55:30.8,agi_bideveloper2,INSERT
17743202,7L,GYD,785,00:00.0,GYD,ORD,5,5569,5569,0,E,55:30.8,10885969|501|17743202|E,14472480,0,55:30.8,agi_bideveloper2,INSERT
17743202,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885969|501|17743202|T-Import,14472481,0,55:30.8,agi_bideveloper2,INSERT
17981084,7L,GYD,785,00:00.0,GYD,ORD,2,104,104,0,E,55:30.8,10885970|501|17981084|E,14472482,0,55:30.8,agi_bideveloper2,INSERT
17981084,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885970|501|17981084|I-Import,14472483,0,55:30.8,agi_bideveloper2,INSERT
17981342,7L,GYD,785,00:00.0,GYD,ORD,1,126,126,0,E,55:30.8,10885971|501|17981342|E,14472484,0,55:30.8,agi_bideveloper2,INSERT
17981342,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885971|501|17981342|I-Import,14472485,0,55:30.8,agi_bideveloper2,INSERT
17980966,7L,GYD,785,00:00.0,GYD,ORD,1,424,424,0,E,55:30.8,10885972|501|17980966|E,14472486,0,55:30.8,agi_bideveloper2,INSERT
17980966,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885972|501|17980966|I-Import,14472487,0,55:30.8,agi_bideveloper2,INSERT
17981482,7L,GYD,785,00:00.0,GYD,ORD,3,500,500,0,E,55:30.8,10885973|501|17981482|E,14472488,0,55:30.8,agi_bideveloper2,INSERT
17981482,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885973|501|17981482|I-Import,14472489,0,55:30.8,agi_bideveloper2,INSERT
17980896,7L,GYD,785,00:00.0,GYD,ORD,1,265,265,0,E,55:30.8,10885974|501|17980896|E,14472490,0,55:30.8,agi_bideveloper2,INSERT
17980896,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885974|501|17980896|I-Import,14472491,0,55:30.8,agi_bideveloper2,INSERT
17981773,7L,GYD,785,00:00.0,GYD,ORD,1,542,542,0,E,55:30.8,10885975|501|17981773|E,14472492,0,55:30.8,agi_bideveloper2,INSERT
17981773,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885975|501|17981773|I-Import,14472493,0,55:30.8,agi_bideveloper2,INSERT
17981740,7L,GYD,785,00:00.0,GYD,ORD,1,274,274,0,E,55:30.8,10885976|501|17981740|E,14472494,0,55:30.8,agi_bideveloper2,INSERT
17981740,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885976|501|17981740|I-Import,14472495,0,55:30.8,agi_bideveloper2,INSERT
17981633,7L,GYD,785,00:00.0,GYD,ORD,2,798,798,0,E,55:30.8,10885977|501|17981633|E,14472496,0,55:30.8,agi_bideveloper2,INSERT
17981633,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885977|501|17981633|I-Import,14472497,0,55:30.8,agi_bideveloper2,INSERT
17982322,7L,GYD,785,00:00.0,GYD,ORD,7,1505,1505,0,E,55:30.8,10885978|501|17982322|E,14472498,0,55:30.8,agi_bideveloper2,INSERT
17982322,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885978|501|17982322|I-Import,14472499,0,55:30.8,agi_bideveloper2,INSERT
17982145,7L,GYD,785,00:00.0,GYD,ORD,2,2526,2526,0,E,55:30.8,10885979|501|17982145|E,14472500,0,55:30.8,agi_bideveloper2,INSERT
17982145,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885979|501|17982145|T-Import,14472501,0,55:30.8,agi_bideveloper2,INSERT
16836665,7L,GYD,785,00:00.0,GYD,ORD,18,231,231,0,E,55:30.8,10885980|501|16836665|E,14472502,0,55:30.8,agi_bideveloper2,INSERT
16836665,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885980|501|16836665|I-Import,14472503,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,GYD,785,00:00.0,GYD,ORD,56,649,649,0,E,55:30.8,10885981|501|16836444|E,14472504,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885981|501|16836444|I-Import,14472505,0,55:30.8,agi_bideveloper2,INSERT
17749082,7L,GYD,785,00:00.0,GYD,ORD,1,758,758,0,E,55:30.8,10885982|501|17749082|E,14472506,0,55:30.8,agi_bideveloper2,INSERT
17749082,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885982|501|17749082|T-Import,14472507,0,55:30.8,agi_bideveloper2,INSERT
17167640,7L,GYD,785,00:00.0,GYD,ORD,1,135,135,0,E,55:30.8,10885983|501|17167640|E,14472508,0,55:30.8,agi_bideveloper2,INSERT
17167640,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885983|501|17167640|I-Import,14472509,0,55:30.8,agi_bideveloper2,INSERT
17168174,7L,GYD,785,00:00.0,GYD,ORD,5,355,355,0,E,55:30.8,10885984|501|17168174|E,14472510,0,55:30.8,agi_bideveloper2,INSERT
45201026,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888069|729|45201026|I-Import,14472511,0,55:30.8,agi_bideveloper2,INSERT
45259406,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888070|729|45259406|I-Import,14472512,0,55:30.8,agi_bideveloper2,INSERT
45152391,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888071|729|45152391|I-Import,14472513,0,55:30.8,agi_bideveloper2,INSERT
45238001,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888072|729|45238001|I-Import,14472514,0,55:30.8,agi_bideveloper2,INSERT
45201026,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888073|729|45201026|I-Import,14472515,0,55:30.8,agi_bideveloper2,INSERT
45200956,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888074|729|45200956|I-Import,14472516,0,55:30.8,agi_bideveloper2,INSERT
45200960,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888075|729|45200960|I-Import,14472517,0,55:30.8,agi_bideveloper2,INSERT
44969035,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888076|729|44969035|I-Import,14472518,0,55:30.8,agi_bideveloper2,INSERT
45201030,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888077|729|45201030|I-Import,14472519,0,55:30.8,agi_bideveloper2,INSERT
44914516,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888078|729|44914516|I-Import,14472520,0,55:30.8,agi_bideveloper2,INSERT
44969083,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888079|729|44969083|I-Import,14472521,0,55:30.8,agi_bideveloper2,INSERT
45152354,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888080|729|45152354|I-Import,14472522,0,55:30.8,agi_bideveloper2,INSERT
45201015,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888081|729|45201015|I-Import,14472523,0,55:30.8,agi_bideveloper2,INSERT
45233075,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888082|729|45233075|I-Import,14472524,0,55:30.8,agi_bideveloper2,INSERT
44769384,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888083|729|44769384|I-Import,14472525,0,55:30.8,agi_bideveloper2,INSERT
45200993,QT,MIA,4022,00:00.0,MDE,MIA,0,0,0,0,I,55:30.8,10888084|729|45200993|I-Import,14472526,0,55:30.8,agi_bideveloper2,INSERT
87698645,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10888096|235|87698645|T-Import,14472527,0,55:30.8,agi_bideveloper2,INSERT
83578202,TK,IST,4,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10888097|235|83578202|I-Import,14472528,0,55:30.8,agi_bideveloper2,INSERT
87647534,TK,IST,2,00:00.0,JFK,IST,0,0,0,0,I,55:30.8,10888098|235|87647534|T-Import,14472529,0,55:30.8,agi_bideveloper2,INSERT
72569464,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888099|512|72569464|I-Import,14472530,0,55:30.8,agi_bideveloper2,INSERT
72561753,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888100|512|72561753|I-Import,14472531,0,55:30.8,agi_bideveloper2,INSERT
72567961,RJ,JFK,261,00:00.0,AMM,JFK,0,0,5984.6,0,I,55:30.8,10888101|512|72567961|T-Import,14472532,0,55:30.8,agi_bideveloper2,INSERT
72550682,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888102|512|72550682|I-Import,14472533,0,55:30.8,agi_bideveloper2,INSERT
72550564,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888103|512|72550564|I-Import,14472534,0,55:30.8,agi_bideveloper2,INSERT
73136556,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888104|512|73136556|I-Import,14472535,0,55:30.8,agi_bideveloper2,INSERT
72567961,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888105|512|72567961|T-Import,14472536,0,55:30.8,agi_bideveloper2,INSERT
73273723,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888106|512|73273723|I-Import,14472537,0,55:30.8,agi_bideveloper2,INSERT
72430466,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888107|512|72430466|T-Import,14472538,0,55:30.8,agi_bideveloper2,INSERT
73274320,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888108|512|73274320|I-Import,14472539,0,55:30.8,agi_bideveloper2,INSERT
72570352,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888109|512|72570352|I-Import,14472540,0,55:30.8,agi_bideveloper2,INSERT
72571273,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888110|512|72571273|I-Import,14472541,0,55:30.8,agi_bideveloper2,INSERT
72567961,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888111|512|72567961|T-Import,14472542,0,55:30.8,agi_bideveloper2,INSERT
72560913,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888112|512|72560913|I-Import,14472543,0,55:30.8,agi_bideveloper2,INSERT
72567961,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888113|512|72567961|T-Import,14472544,0,55:30.8,agi_bideveloper2,INSERT
73136431,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888114|512|73136431|I-Import,14472545,0,55:30.8,agi_bideveloper2,INSERT
73136431,RJ,JFK,261,00:00.0,AMM,JFK,0,0,0,0,I,55:30.8,10888115|512|73136431|I-Import,14472546,0,55:30.8,agi_bideveloper2,INSERT
72121350,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888993|396|72121350|I-Import,14472547,0,55:30.8,agi_bideveloper2,INSERT
72098132,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888994|396|72098132|I-Import,14472548,0,55:30.8,agi_bideveloper2,INSERT
72106215,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888995|396|72106215|I-Import,14472549,0,55:30.8,agi_bideveloper2,INSERT
72121350,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888996|396|72121350|I-Import,14472550,0,55:30.8,agi_bideveloper2,INSERT
72106215,BF,MIA,742,00:00.0,ORY,MIA,0,0,0,0,I,55:30.8,10888997|396|72106215|I-Import,14472551,0,55:30.8,agi_bideveloper2,INSERT
72098132,BF,MIA,742,00:00.0,ORY,MIA,0,0,13607,0,I,55:30.8,10888998|396|72098132|I-Import,14472552,0,55:30.8,agi_bideveloper2,INSERT
97909346,VS,MCO,73,00:00.0,MAN,MCO,0,0,0,0,I,55:30.8,10888999|176|97909346|T-Import,14472553,0,55:30.8,agi_bideveloper2,INSERT
49526993,VS,MCO,73,00:00.0,MAN,MCO,0,0,0,0,I,55:30.8,10889000|932|49526993|T-Import,14472554,0,55:30.8,agi_bideveloper2,INSERT
49526993,VS,MCO,73,00:00.0,MAN,MCO,0,0,10525,0,I,55:30.8,10889001|932|49526993|T-Import,14472555,0,55:30.8,agi_bideveloper2,INSERT
49526993,VS,MCO,73,00:00.0,MAN,MCO,0,0,0,0,I,55:30.8,10889002|932|49526993|T-Import,14472556,0,55:30.8,agi_bideveloper2,INSERT
49526993,VS,MCO,73,00:00.0,MAN,MCO,0,0,0,0,I,55:30.8,10889003|932|49526993|T-Import,14472557,0,55:30.8,agi_bideveloper2,INSERT
20467252,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889009|873|20467252|I-Import,14472558,0,55:30.8,agi_bideveloper2,INSERT
20467285,6R,LAX,7076,00:00.0,GDL,LAX,0,0,7508.1,0,I,55:30.8,10889010|873|20467285|I-Import,14472559,0,55:30.8,agi_bideveloper2,INSERT
20467311,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889011|873|20467311|I-Import,14472560,0,55:30.8,agi_bideveloper2,INSERT
20467344,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889012|873|20467344|I-Import,14472561,0,55:30.8,agi_bideveloper2,INSERT
20467322,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889013|873|20467322|I-Import,14472562,0,55:30.8,agi_bideveloper2,INSERT
32237413,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889014|784|32237413|T-Import,14472563,0,55:30.8,agi_bideveloper2,INSERT
60108683,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889015|006|60108683|T-Import,14472564,0,55:30.8,agi_bideveloper2,INSERT
20467311,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889016|873|20467311|I-Import,14472565,0,55:30.8,agi_bideveloper2,INSERT
20467252,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889017|873|20467252|I-Import,14472566,0,55:30.8,agi_bideveloper2,INSERT
20467285,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889018|873|20467285|I-Import,14472567,0,55:30.8,agi_bideveloper2,INSERT
20353911,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889019|873|20353911|T-Import,14472568,0,55:30.8,agi_bideveloper2,INSERT
20467311,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889020|873|20467311|I-Import,14472569,0,55:30.8,agi_bideveloper2,INSERT
20306591,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889021|873|20306591|I-Import,14472570,0,55:30.8,agi_bideveloper2,INSERT
32237413,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889022|784|32237413|T-Import,14472571,0,55:30.8,agi_bideveloper2,INSERT
60108705,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889023|006|60108705|T-Import,14472572,0,55:30.8,agi_bideveloper2,INSERT
32236853,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889024|784|32236853|T-Import,14472573,0,55:30.8,agi_bideveloper2,INSERT
20467300,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889025|873|20467300|T-Import,14472574,0,55:30.8,agi_bideveloper2,INSERT
60256840,6R,LAX,7076,00:00.0,GDL,LAX,0,0,0,0,I,55:30.8,10889026|081|60256840|T-Import,14472575,0,55:30.8,agi_bideveloper2,INSERT
20320123,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889035|006|20320123|I-Import,14472576,0,55:30.8,agi_bideveloper2,INSERT
20320134,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889036|006|20320134|I-Import,14472577,0,55:30.8,agi_bideveloper2,INSERT
20320591,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889037|006|20320591|I-Import,14472578,0,55:30.8,agi_bideveloper2,INSERT
24769651,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889038|006|24769651|I-Import,14472579,0,55:30.8,agi_bideveloper2,INSERT
26374821,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889039|006|26374821|I-Import,14472580,0,55:30.8,agi_bideveloper2,INSERT
45057460,DL,JFK,231,00:00.0,FCO,JFK,0,0,7770.5,0,I,55:30.8,10889040|006|45057460|I-Import,14472581,0,55:30.8,agi_bideveloper2,INSERT
67423473,DL,JFK,231,00:00.0,FCO,JFK,0,0,0,0,I,55:30.8,10889041|006|67423473|T-Import,14472582,0,55:30.8,agi_bideveloper2,INSERT
17168174,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885984|501|17168174|T-Import,14472583,0,55:30.8,agi_bideveloper2,INSERT
17435202,7L,GYD,785,00:00.0,GYD,ORD,2,2300,2300,0,E,55:30.8,10885985|501|17435202|E,14472584,0,55:30.8,agi_bideveloper2,INSERT
17435202,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885985|501|17435202|T-Import,14472585,0,55:30.8,agi_bideveloper2,INSERT
16856501,7L,GYD,785,00:00.0,GYD,ORD,4,1819.4,1819.4,0,E,55:30.8,10885986|501|16856501|E,14472586,0,55:30.8,agi_bideveloper2,INSERT
16856501,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885986|501|16856501|I-Import,14472587,0,55:30.8,agi_bideveloper2,INSERT
17522971,7L,GYD,785,00:00.0,GYD,ORD,119,3007.1,3007.1,0,E,55:30.8,10885987|501|17522971|E,14472588,0,55:30.8,agi_bideveloper2,INSERT
17522971,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885987|501|17522971|I-Import,14472589,0,55:30.8,agi_bideveloper2,INSERT
17738626,7L,GYD,785,00:00.0,GYD,ORD,1,48,48,0,E,55:30.8,10885988|501|17738626|E,14472590,0,55:30.8,agi_bideveloper2,INSERT
17738626,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885988|501|17738626|T-Import,14472591,0,55:30.8,agi_bideveloper2,INSERT
17981574,7L,GYD,785,00:00.0,GYD,ORD,6,1642,1642,0,E,55:30.8,10885989|501|17981574|E,14472592,0,55:30.8,agi_bideveloper2,INSERT
17981574,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885989|501|17981574|I-Import,14472593,0,55:30.8,agi_bideveloper2,INSERT
17981342,7L,GYD,785,00:00.0,GYD,ORD,1,152,152,0,E,55:30.8,10885990|501|17981342|E,14472594,0,55:30.8,agi_bideveloper2,INSERT
17981342,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885990|501|17981342|I-Import,14472595,0,55:30.8,agi_bideveloper2,INSERT
17981482,7L,GYD,785,00:00.0,GYD,ORD,2,355,355,0,E,55:30.8,10885991|501|17981482|E,14472596,0,55:30.8,agi_bideveloper2,INSERT
17981482,7L,ORD,785,00:00.0,GYD,ORD,0,0,91215.1,0,I,55:30.8,10885991|501|17981482|I-Import,14472597,0,55:30.8,agi_bideveloper2,INSERT
17981025,7L,GYD,785,00:00.0,GYD,ORD,23,219,219,0,E,55:30.8,10885992|501|17981025|E,14472598,0,55:30.8,agi_bideveloper2,INSERT
17981025,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885992|501|17981025|I-Import,14472599,0,55:30.8,agi_bideveloper2,INSERT
17981891,7L,GYD,785,00:00.0,GYD,ORD,59,413,413,0,E,55:30.8,10885993|501|17981891|E,14472600,0,55:30.8,agi_bideveloper2,INSERT
17981891,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885993|501|17981891|I-Import,14472601,0,55:30.8,agi_bideveloper2,INSERT
17475043,7L,GYD,785,00:00.0,GYD,ORD,1,2905,2905,0,E,55:30.8,10885994|501|17475043|E,14472602,0,55:30.8,agi_bideveloper2,INSERT
17475043,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885994|501|17475043|I-Import,14472603,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,GYD,785,00:00.0,GYD,ORD,25,350,350,0,E,55:30.8,10885995|501|16836444|E,14472604,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885995|501|16836444|I-Import,14472605,0,55:30.8,agi_bideveloper2,INSERT
17980480,7L,GYD,785,00:00.0,GYD,ORD,4,2364,2364,0,E,55:30.8,10885996|501|17980480|E,14472606,0,55:30.8,agi_bideveloper2,INSERT
17980480,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885996|501|17980480|T-Import,14472607,0,55:30.8,agi_bideveloper2,INSERT
17970912,7L,GYD,785,00:00.0,GYD,ORD,1,1224,1224,0,E,55:30.8,10885997|501|17970912|E,14472608,0,55:30.8,agi_bideveloper2,INSERT
17970912,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885997|501|17970912|T-Import,14472609,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,GYD,785,00:00.0,GYD,ORD,13,95,95,0,E,55:30.8,10885998|501|16836444|E,14472610,0,55:30.8,agi_bideveloper2,INSERT
16836444,7L,ORD,785,00:00.0,GYD,ORD,0,0,0,0,I,55:30.8,10885998|501|16836444|I-Import,14472611,0,55:30.8,agi_bideveloper2,INSERT
17285726,7L,GYD,785,00:00.0,GYD,ORD,2,361,361,0,E,55:30.8,10885999|501|17285726|E,14472612,0,55:30.8,agi_bideveloper2,INSERT
